
--- PAGE 1 ---
Top:   46.87 | x0:   44.10 | x1:  132.10 | Text: Account
Top:  146.75 | x0:  246.93 | x1:  265.94 | Text: Ops,
Top:  162.35 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  162.35 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  162.35 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  162.35 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  162.35 | x0:  225.88 | x1:  266.39 | Text: LIMITED,,
Top:  177.96 | x0:  126.35 | x1:  147.86 | Text: Local
Top:  177.96 | x0:  150.36 | x1:  188.37 | Text: Transfers
Top:  177.96 | x0:  190.87 | x1:  213.38 | Text: Other
Top:  177.96 | x0:  215.88 | x1:  243.40 | Text: Banks:
Top:  177.96 | x0:  245.90 | x1:  264.39 | Text: TRN
Top:  193.56 | x0:  126.35 | x1:  141.35 | Text: IFO
Top:  193.56 | x0:  143.85 | x1:  158.86 | Text: NIP
Top:  193.56 | x0:  161.36 | x1:  207.85 | Text: OUTWARD
Top:  193.56 | x0:  210.36 | x1:  254.85 | Text: ACCOUNT
Top:  193.56 | x0:  257.35 | x1:  260.35 | Text: -
Top:  209.17 | x0:  126.35 | x1:  149.85 | Text: OMNI
Top:  209.17 | x0:  152.35 | x1:  165.36 | Text: BO
Top:  209.17 | x0:  167.86 | x1:  185.86 | Text: THE
Top:  209.17 | x0:  188.36 | x1:  198.37 | Text: 16
Top:  209.17 | x0:  200.87 | x1:  224.38 | Text: PLUS
Top:  209.17 | x0:  226.88 | x1:  264.89 | Text: SCHOOL
Top:  224.78 | x0:  126.35 | x1:  161.85 | Text: LIMITED
Top:  240.88 | x0:   46.60 | x1:   97.13 | Text: 24-Jun-2025
Top:  240.88 | x0:  126.35 | x1:  246.89 | Text: REFNO:A01ZSTM2517401RJ
Top:  240.88 | x0:  291.60 | x1:  342.13 | Text: 23-Jun-2025
Top:  240.88 | x0:  393.28 | x1:  415.80 | Text: 50.00
Top:  240.88 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  240.88 | x0:  493.91 | x1:  546.45 | Text: 6,356,405.92
Top:  256.49 | x0:  126.35 | x1:  184.35 | Text: ELECTRONIC
Top:  256.49 | x0:  186.86 | x1:  219.86 | Text: MONEY
Top:  256.49 | x0:  222.36 | x1:  270.86 | Text: TRANSFER
Top:  272.09 | x0:  126.35 | x1:  149.36 | Text: LEVY
Top:  288.20 | x0:   46.60 | x1:   97.13 | Text: 24-Jun-2025
Top:  288.20 | x0:  126.35 | x1:  236.91 | Text: REFNO:A01rtop251750003
Top:  288.20 | x0:  239.41 | x1:  254.41 | Text: NIP
Top:  288.20 | x0:  291.60 | x1:  342.13 | Text: 24-Jun-2025
Top:  288.20 | x0:  398.29 | x1:  415.80 | Text: 0.00
Top:  288.20 | x0:  438.77 | x1:  478.80 | Text: 35,000.00
Top:  288.20 | x0:  493.91 | x1:  546.45 | Text: 6,391,405.92
Top:  303.81 | x0:  126.35 | x1:  152.85 | Text: FROM
Top:  303.81 | x0:  155.35 | x1:  220.36 | Text: GBENGA-ILORI
Top:  319.41 | x0:  126.35 | x1:  269.87 | Text: ABIODUN/IB/UTO/REGISTRATION
Top:  335.02 | x0:  126.35 | x1:  152.85 | Text: FORM
Top:  335.02 | x0:  155.35 | x1:  188.86 | Text: BO/THE
Top:  335.02 | x0:  191.36 | x1:  201.36 | Text: 16
Top:  335.02 | x0:  203.87 | x1:  227.38 | Text: PLUS
Top:  335.02 | x0:  229.88 | x1:  267.88 | Text: SCHOOL
Top:  350.62 | x0:  126.35 | x1:  141.35 | Text: LIM
Top:  366.73 | x0:   46.60 | x1:   97.13 | Text: 24-Jun-2025
Top:  366.73 | x0:  126.35 | x1:  232.89 | Text: REFNO:A01lrzi251750003
Top:  366.73 | x0:  235.39 | x1:  250.40 | Text: NIP
Top:  366.73 | x0:  252.90 | x1:  279.40 | Text: FROM
Top:  366.73 | x0:  291.60 | x1:  342.13 | Text: 24-Jun-2025
Top:  366.73 | x0:  398.29 | x1:  415.80 | Text: 0.00
Top:  366.73 | x0:  433.76 | x1:  478.80 | Text: 515,000.00
Top:  366.73 | x0:  493.91 | x1:  546.45 | Text: 6,906,405.92
Top:  382.34 | x0:  126.35 | x1:  166.86 | Text: ADEYEMI
Top:  382.34 | x0:  169.36 | x1:  207.87 | Text: TENIOLA
Top:  382.34 | x0:  210.37 | x1:  257.88 | Text: TOLUWANI
Top:  397.94 | x0:  126.35 | x1:  172.37 | Text: OLAY/ONB
Top:  397.94 | x0:  174.87 | x1:  192.36 | Text: TRF
Top:  397.94 | x0:  194.87 | x1:  221.36 | Text: FROM
Top:  397.94 | x0:  223.86 | x1:  264.37 | Text: ADEYEMI
Top:  397.94 | x0:  266.88 | x1:  278.38 | Text: TE
Top:  414.05 | x0:   46.60 | x1:   97.13 | Text: 25-Jun-2025
Top:  414.05 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251760004
Top:  414.05 | x0:  291.60 | x1:  342.13 | Text: 25-Jun-2025
Top:  414.05 | x0:  393.28 | x1:  415.80 | Text: 50.00
Top:  414.05 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  414.05 | x0:  493.91 | x1:  546.45 | Text: 6,906,355.92
Top:  429.65 | x0:  126.35 | x1:  250.90 | Text: 25062518PQGL:GENERATOR
Top:  445.26 | x0:  126.35 | x1:  192.86 | Text: REPAIRS,JOHN
Top:  445.26 | x0:  195.36 | x1:  219.36 | Text: HOLT
Top:  445.26 | x0:  221.87 | x1:  265.89 | Text: PLC,,Local
Top:  460.87 | x0:  126.35 | x1:  164.36 | Text: Transfers
Top:  460.87 | x0:  166.86 | x1:  189.37 | Text: Other
Top:  460.87 | x0:  191.87 | x1:  219.38 | Text: Banks:
Top:  460.87 | x0:  221.88 | x1:  240.38 | Text: TRN
Top:  460.87 | x0:  242.88 | x1:  257.88 | Text: IFO
Top:  460.87 | x0:  260.39 | x1:  275.39 | Text: NIP
Top:  476.47 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  476.47 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  476.47 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  476.47 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  492.08 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  492.08 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  492.08 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  492.08 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  492.08 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  508.18 | x0:   46.60 | x1:   97.13 | Text: 25-Jun-2025
Top:  508.18 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251760004
Top:  508.18 | x0:  291.60 | x1:  342.13 | Text: 25-Jun-2025
Top:  508.18 | x0:  370.76 | x1:  415.80 | Text: 155,176.00
Top:  508.18 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  508.18 | x0:  493.91 | x1:  546.45 | Text: 6,751,179.92
Top:  523.79 | x0:  126.35 | x1:  250.90 | Text: 25062518PQGL:GENERATOR
Top:  539.40 | x0:  126.35 | x1:  192.86 | Text: REPAIRS,JOHN
Top:  539.40 | x0:  195.36 | x1:  219.36 | Text: HOLT
Top:  539.40 | x0:  221.87 | x1:  265.89 | Text: PLC,,Local
Top:  555.00 | x0:  126.35 | x1:  164.36 | Text: Transfers
Top:  555.00 | x0:  166.86 | x1:  189.37 | Text: Other
Top:  555.00 | x0:  191.87 | x1:  219.38 | Text: Banks:
Top:  555.00 | x0:  221.88 | x1:  240.38 | Text: TRN
Top:  555.00 | x0:  242.88 | x1:  257.88 | Text: IFO
Top:  555.00 | x0:  260.39 | x1:  275.39 | Text: NIP
Top:  570.61 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  570.61 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  570.61 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  570.61 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  586.21 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  586.21 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  586.21 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  586.21 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  586.21 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  602.32 | x0:   46.60 | x1:   97.13 | Text: 25-Jun-2025
Top:  602.32 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251760004
Top:  602.32 | x0:  291.60 | x1:  342.13 | Text: 25-Jun-2025
Top:  602.32 | x0:  398.29 | x1:  415.80 | Text: 3.75
Top:  602.32 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  602.32 | x0:  493.91 | x1:  546.45 | Text: 6,751,176.17
Top:  617.93 | x0:  126.35 | x1:  250.90 | Text: 25062518PQGL:GENERATOR
Top:  633.53 | x0:  126.35 | x1:  192.86 | Text: REPAIRS,JOHN
Top:  633.53 | x0:  195.36 | x1:  219.36 | Text: HOLT
Top:  633.53 | x0:  221.87 | x1:  265.89 | Text: PLC,,Local
Top:  649.14 | x0:  126.35 | x1:  164.36 | Text: Transfers
Top:  649.14 | x0:  166.86 | x1:  189.37 | Text: Other
Top:  649.14 | x0:  191.87 | x1:  219.38 | Text: Banks:
Top:  649.14 | x0:  221.88 | x1:  240.38 | Text: TRN
Top:  649.14 | x0:  242.88 | x1:  257.88 | Text: IFO
Top:  649.14 | x0:  260.39 | x1:  275.39 | Text: NIP
Top:  664.74 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  664.74 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  664.74 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  664.74 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  680.35 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  680.35 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  680.35 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  680.35 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  680.35 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  820.66 | x0:  270.27 | x1:  278.27 | Text: P
Top:  820.66 | x0:  281.27 | x1:  287.94 | Text: a
Top:  820.66 | x0:  290.94 | x1:  297.62 | Text: g
Top:  820.66 | x0:  300.62 | x1:  307.29 | Text: e
Top:  820.66 | x0:  310.62 | x1:  317.30 | Text: 8
Top:  820.66 | x0:  320.63 | x1:  323.75 | Text: |
Top:  820.66 | x0:  327.09 | x1:  340.43 | Text: 10

--- PAGE 9 ---
Top:   46.87 | x0:   44.10 | x1:  132.10 | Text: Account
Top:   46.87 | x0:  138.22 | x1:  244.56 | Text: Statement
Top:  115.03 | x0:   46.60 | x1:   97.13 | Text: 25-Jun-2025
Top:  115.03 | x0:  126.35 | x1:  246.90 | Text: REFNO:A01ZSTM25176004P
Top:  115.03 | x0:  291.60 | x1:  342.13 | Text: 25-Jun-2025
Top:  115.03 | x0:  388.28 | x1:  415.80 | Text: 100.00
Top:  115.03 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  115.03 | x0:  493.91 | x1:  546.45 | Text: 6,751,076.17
Top:  130.64 | x0:  126.35 | x1:  184.35 | Text: ELECTRONIC
Top:  130.64 | x0:  186.86 | x1:  219.86 | Text: MONEY
Top:  130.64 | x0:  222.36 | x1:  270.86 | Text: TRANSFER
Top:  146.25 | x0:  126.35 | x1:  149.36 | Text: LEVY
Top:  162.35 | x0:   46.60 | x1:   97.13 | Text: 30-Jun-2025
Top:  162.35 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251810502
Top:  162.35 | x0:  291.60 | x1:  342.13 | Text: 30-Jun-2025
Top:  162.35 | x0:  393.28 | x1:  415.80 | Text: 50.00
Top:  162.35 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  162.35 | x0:  493.91 | x1:  546.45 | Text: 6,751,026.17
Top:  177.96 | x0:  126.35 | x1:  252.42 | Text: 25063018SL96:operations,THE
Top:  177.96 | x0:  254.92 | x1:  264.93 | Text: 16
Top:  193.56 | x0:  126.35 | x1:  149.86 | Text: PLUS
Top:  193.56 | x0:  152.36 | x1:  190.37 | Text: SCHOOL
Top:  193.56 | x0:  192.87 | x1:  254.89 | Text: LIMITED,,Local
Top:  209.17 | x0:  126.35 | x1:  164.36 | Text: Transfers
Top:  209.17 | x0:  166.86 | x1:  189.37 | Text: Other
Top:  209.17 | x0:  191.87 | x1:  219.38 | Text: Banks:
Top:  209.17 | x0:  221.88 | x1:  240.38 | Text: TRN
Top:  209.17 | x0:  242.88 | x1:  257.88 | Text: IFO
Top:  209.17 | x0:  260.39 | x1:  275.39 | Text: NIP
Top:  224.78 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  224.78 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  224.78 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  224.78 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  240.38 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  240.38 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  240.38 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  240.38 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  240.38 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  256.49 | x0:   46.60 | x1:   97.13 | Text: 30-Jun-2025
Top:  256.49 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251810502
Top:  256.49 | x0:  291.60 | x1:  342.13 | Text: 30-Jun-2025
Top:  256.49 | x0:  363.26 | x1:  415.80 | Text: 1,500,000.00
Top:  256.49 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  256.49 | x0:  493.91 | x1:  546.45 | Text: 5,251,026.17
Top:  272.09 | x0:  126.35 | x1:  252.42 | Text: 25063018SL96:operations,THE
Top:  272.09 | x0:  254.92 | x1:  264.93 | Text: 16
Top:  287.70 | x0:  126.35 | x1:  149.86 | Text: PLUS
Top:  287.70 | x0:  152.36 | x1:  190.37 | Text: SCHOOL
Top:  287.70 | x0:  192.87 | x1:  254.89 | Text: LIMITED,,Local
Top:  303.31 | x0:  126.35 | x1:  164.36 | Text: Transfers
Top:  303.31 | x0:  166.86 | x1:  189.37 | Text: Other
Top:  303.31 | x0:  191.87 | x1:  219.38 | Text: Banks:
Top:  303.31 | x0:  221.88 | x1:  240.38 | Text: TRN
Top:  303.31 | x0:  242.88 | x1:  257.88 | Text: IFO
Top:  303.31 | x0:  260.39 | x1:  275.39 | Text: NIP
Top:  318.91 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  318.91 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  318.91 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  318.91 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  334.52 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  334.52 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  334.52 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  334.52 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  334.52 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  350.62 | x0:   46.60 | x1:   97.13 | Text: 30-Jun-2025
Top:  350.62 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251810502
Top:  350.62 | x0:  291.60 | x1:  342.13 | Text: 30-Jun-2025
Top:  350.62 | x0:  398.29 | x1:  415.80 | Text: 3.75
Top:  350.62 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  350.62 | x0:  493.91 | x1:  546.45 | Text: 5,251,022.42
Top:  366.23 | x0:  126.35 | x1:  252.42 | Text: 25063018SL96:operations,THE
Top:  366.23 | x0:  254.92 | x1:  264.93 | Text: 16
Top:  381.84 | x0:  126.35 | x1:  149.86 | Text: PLUS
Top:  381.84 | x0:  152.36 | x1:  190.37 | Text: SCHOOL
Top:  381.84 | x0:  192.87 | x1:  254.89 | Text: LIMITED,,Local
Top:  397.44 | x0:  126.35 | x1:  164.36 | Text: Transfers
Top:  397.44 | x0:  166.86 | x1:  189.37 | Text: Other
Top:  397.44 | x0:  191.87 | x1:  219.38 | Text: Banks:
Top:  397.44 | x0:  221.88 | x1:  240.38 | Text: TRN
Top:  397.44 | x0:  242.88 | x1:  257.88 | Text: IFO
Top:  397.44 | x0:  260.39 | x1:  275.39 | Text: NIP
Top:  413.05 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  413.05 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  413.05 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  413.05 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  428.65 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  428.65 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  428.65 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  428.65 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  428.65 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  444.76 | x0:   46.60 | x1:   97.13 | Text: 30-Jun-2025
Top:  444.76 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251810032
Top:  444.76 | x0:  291.60 | x1:  342.13 | Text: 30-Jun-2025
Top:  444.76 | x0:  393.28 | x1:  415.80 | Text: 50.00
Top:  444.76 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  444.76 | x0:  493.91 | x1:  546.45 | Text: 5,250,972.42
Top:  460.37 | x0:  126.35 | x1:  255.91 | Text: 25063018SKUF:Uniform,Update
Top:  475.97 | x0:  126.35 | x1:  150.35 | Text: Cman
Top:  475.97 | x0:  152.85 | x1:  184.37 | Text: Venture
Top:  475.97 | x0:  186.88 | x1:  189.87 | Text: -
Top:  475.97 | x0:  192.37 | x1:  216.39 | Text: ABBA
Top:  475.97 | x0:  218.89 | x1:  257.40 | Text: COLLINS
Top:  491.58 | x0:  126.35 | x1:  224.86 | Text: CHUKWUEMEKA,,Local
Top:  491.58 | x0:  227.37 | x1:  265.37 | Text: Transfers
Top:  507.18 | x0:  126.35 | x1:  148.86 | Text: Other
Top:  507.18 | x0:  151.36 | x1:  178.87 | Text: Banks:
Top:  507.18 | x0:  181.38 | x1:  199.87 | Text: TRN
Top:  507.18 | x0:  202.37 | x1:  217.38 | Text: IFO
Top:  507.18 | x0:  219.88 | x1:  234.88 | Text: NIP
Top:  522.79 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  522.79 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  522.79 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  522.79 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  538.40 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  538.40 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  538.40 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  538.40 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  538.40 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  554.50 | x0:   46.60 | x1:   97.13 | Text: 30-Jun-2025
Top:  554.50 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251810032
Top:  554.50 | x0:  291.60 | x1:  342.13 | Text: 30-Jun-2025
Top:  554.50 | x0:  370.76 | x1:  415.80 | Text: 100,000.00
Top:  554.50 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  554.50 | x0:  493.91 | x1:  546.45 | Text: 5,150,972.42
Top:  570.11 | x0:  126.35 | x1:  255.91 | Text: 25063018SKUF:Uniform,Update
Top:  585.71 | x0:  126.35 | x1:  150.35 | Text: Cman
Top:  585.71 | x0:  152.85 | x1:  184.37 | Text: Venture
Top:  585.71 | x0:  186.88 | x1:  189.87 | Text: -
Top:  585.71 | x0:  192.37 | x1:  216.39 | Text: ABBA
Top:  585.71 | x0:  218.89 | x1:  257.40 | Text: COLLINS
Top:  601.32 | x0:  126.35 | x1:  224.86 | Text: CHUKWUEMEKA,,Local
Top:  601.32 | x0:  227.37 | x1:  265.37 | Text: Transfers
Top:  616.93 | x0:  126.35 | x1:  148.86 | Text: Other
Top:  616.93 | x0:  151.36 | x1:  178.87 | Text: Banks:
Top:  616.93 | x0:  181.38 | x1:  199.87 | Text: TRN
Top:  616.93 | x0:  202.37 | x1:  217.38 | Text: IFO
Top:  616.93 | x0:  219.88 | x1:  234.88 | Text: NIP
Top:  632.53 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  632.53 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  632.53 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  632.53 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  648.14 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  648.14 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  648.14 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  648.14 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  648.14 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  664.24 | x0:   46.60 | x1:   97.13 | Text: 30-Jun-2025
Top:  664.24 | x0:  126.35 | x1:  245.40 | Text: REFNO:A01ECTS251810032
Top:  664.24 | x0:  291.60 | x1:  342.13 | Text: 30-Jun-2025
Top:  664.24 | x0:  398.29 | x1:  415.80 | Text: 3.75
Top:  664.24 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  664.24 | x0:  493.91 | x1:  546.45 | Text: 5,150,968.67
Top:  679.85 | x0:  126.35 | x1:  255.91 | Text: 25063018SKUF:Uniform,Update
Top:  820.66 | x0:  270.27 | x1:  278.27 | Text: P
Top:  820.66 | x0:  281.27 | x1:  287.94 | Text: a
Top:  820.66 | x0:  290.94 | x1:  297.62 | Text: g
Top:  820.66 | x0:  300.62 | x1:  307.29 | Text: e
Top:  820.66 | x0:  310.62 | x1:  317.30 | Text: 9
Top:  820.66 | x0:  320.63 | x1:  323.75 | Text: |
Top:  820.66 | x0:  327.09 | x1:  340.43 | Text: 10

--- PAGE 10 ---
Top:   46.87 | x0:   44.10 | x1:  132.10 | Text: Account
Top:   46.87 | x0:  138.22 | x1:  244.56 | Text: Statement
Top:  115.03 | x0:  126.35 | x1:  150.35 | Text: Cman
Top:  115.03 | x0:  152.85 | x1:  184.37 | Text: Venture
Top:  115.03 | x0:  186.88 | x1:  189.87 | Text: -
Top:  115.03 | x0:  192.37 | x1:  216.39 | Text: ABBA
Top:  115.03 | x0:  218.89 | x1:  257.40 | Text: COLLINS
Top:  130.64 | x0:  126.35 | x1:  224.86 | Text: CHUKWUEMEKA,,Local
Top:  130.64 | x0:  227.37 | x1:  265.37 | Text: Transfers
Top:  146.25 | x0:  126.35 | x1:  148.86 | Text: Other
Top:  146.25 | x0:  151.36 | x1:  178.87 | Text: Banks:
Top:  146.25 | x0:  181.38 | x1:  199.87 | Text: TRN
Top:  146.25 | x0:  202.37 | x1:  217.38 | Text: IFO
Top:  146.25 | x0:  219.88 | x1:  234.88 | Text: NIP
Top:  161.85 | x0:  126.35 | x1:  172.84 | Text: OUTWARD
Top:  161.85 | x0:  175.35 | x1:  219.84 | Text: ACCOUNT
Top:  161.85 | x0:  222.34 | x1:  248.84 | Text: -OMNI
Top:  161.85 | x0:  251.34 | x1:  264.35 | Text: BO
Top:  177.46 | x0:  126.35 | x1:  144.35 | Text: THE
Top:  177.46 | x0:  146.85 | x1:  156.86 | Text: 16
Top:  177.46 | x0:  159.36 | x1:  182.87 | Text: PLUS
Top:  177.46 | x0:  185.37 | x1:  223.38 | Text: SCHOOL
Top:  177.46 | x0:  225.88 | x1:  261.39 | Text: LIMITED
Top:  193.56 | x0:   46.60 | x1:   94.12 | Text: 01-Jul-2025
Top:  193.56 | x0:  126.35 | x1:  252.39 | Text: REFNO:A01CAMBNGN000001
Top:  193.56 | x0:  291.60 | x1:  339.12 | Text: 01-Jul-2025
Top:  193.56 | x0:  398.29 | x1:  415.80 | Text: 0.00
Top:  193.56 | x0:  443.77 | x1:  478.80 | Text: 3,961.29
Top:  193.56 | x0:  493.91 | x1:  546.45 | Text: 5,154,929.96
Top:  209.17 | x0:  126.35 | x1:  170.34 | Text: CURRENT
Top:  209.17 | x0:  172.84 | x1:  190.84 | Text: ACT
Top:  209.17 | x0:  193.35 | x1:  226.84 | Text: CREDIT
Top:  209.17 | x0:  229.35 | x1:  276.85 | Text: INTEREST-
Top:  224.78 | x0:  126.35 | x1:  142.85 | Text: MIN
Top:  224.78 | x0:  145.35 | x1:  162.36 | Text: BAL
Top:  240.88 | x0:   46.60 | x1:   94.12 | Text: 01-Jul-2025
Top:  240.88 | x0:  126.35 | x1:  252.39 | Text: REFNO:A01CAMBNGN000002
Top:  240.88 | x0:  291.60 | x1:  339.12 | Text: 01-Jul-2025
Top:  240.88 | x0:  388.28 | x1:  415.80 | Text: 297.10
Top:  240.88 | x0:  461.29 | x1:  478.80 | Text: 0.00
Top:  240.88 | x0:  493.91 | x1:  546.45 | Text: 5,154,632.86
Top:  256.49 | x0:  126.35 | x1:  170.34 | Text: CURRENT
Top:  256.49 | x0:  172.84 | x1:  190.84 | Text: ACT
Top:  256.49 | x0:  193.35 | x1:  226.84 | Text: CREDIT
Top:  256.49 | x0:  229.35 | x1:  276.85 | Text: INTEREST-
Top:  272.09 | x0:  126.35 | x1:  142.85 | Text: MIN
Top:  272.09 | x0:  145.35 | x1:  162.36 | Text: BAL
Top:  288.51 | x0:  408.78 | x1:  441.78 | Text: Closing
Top:  288.51 | x0:  444.28 | x1:  478.80 | Text: Balance
Top:  288.51 | x0:  493.91 | x1:  546.45 | Text: 5,154,632.86
Top:  820.66 | x0:  266.93 | x1:  274.94 | Text: P
Top:  820.66 | x0:  277.94 | x1:  284.61 | Text: a
Top:  820.66 | x0:  287.61 | x1:  294.28 | Text: g
Top:  820.66 | x0:  297.28 | x1:  303.95 | Text: e
Top:  820.66 | x0:  307.29 | x1:  320.63 | Text: 10
Top:  820.66 | x0:  323.97 | x1:  327.09 | Text: |
Top:  820.66 | x0:  330.42 | x1:  343.77 | Text: 10
